WC_ratio,TEMP,EC,VWC,TDS,SALINITY,EPSILON
0.575,17.95,5653,80.67,2826,3109,72.21
0.575,18,5610,81.84,2805,3085,72.89
0.575,18,5585,82.25,2792,3071,73.12
0.575,18,5550,82.25,2775,3052,73.12
0.575,18.03,5580,82.66,2790,3069,73.35
0.575,18.06,5595,82.66,2797,3077,73.35
0.575,18.08,5592,82.66,2796,3075,73.35
0.575,18.08,5590,82.66,2795,3074,73.35
0.575,18.11,5587,83.07,2793,3072,73.58
0.575,18.11,5586,82.66,2793,3072,73.35
0.575,18.11,5585,83.07,2792,3071,73.58
0.575,18.11,5584,83.07,2792,3071,73.58
0.575,18.11,5584,82.66,2792,3071,73.35
0.575,18.11,5584,83.07,2792,3071,73.58
0.575,18.11,5584,83.49,2792,3071,73.81
0.575,18.11,5584,83.49,2792,3071,73.81
0.575,18.11,5584,83.49,2792,3071,73.81
0.575,18.11,5584,83.49,2792,3071,73.81
0.575,18.11,5584,83.49,2792,3071,73.81
0.575,18.11,5584,83.49,2792,3071,73.81
0.575,18.11,5584,83.49,2792,3071,73.81
0.575,18.11,5584,83.49,2792,3071,73.81
0.575,18.11,5584,83.49,2792,3071,73.81
0.575,18.11,5584,83.49,2792,3071,73.81
0.575,18.11,5584,83.49,2792,3071,73.81
0.575,18.11,5584,83.49,2792,3071,73.81
0.575,18.11,5584,83.49,2792,3071,73.81
0.575,18.11,5584,83.49,2792,3071,73.81
0.575,18.11,5584,83.49,2792,3071,73.81
0.575,18.11,5584,83.49,2792,3071,73.81
0.575,18.11,5584,83.49,2792,3071,73.81
0.575,18.11,5584,83.49,2792,3071,73.81
0.575,18.11,5584,83.49,2792,3071,73.81
0.575,18.11,5584,83.49,2792,3071,73.81
0.575,18.11,5584,83.49,2792,3071,73.81
0.575,18.11,5584,83.49,2792,3071,73.81
0.575,18.11,5584,83.49,2792,3071,73.81
0.575,18.11,5584,84.77,2792,3071,74.5
0.575,18.11,5584,83.92,2792,3071,74.04
0.575,18.11,5584,83.49,2792,3071,73.81
0.575,18.11,5584,83.49,2792,3071,73.81
0.575,18.11,5584,83.49,2792,3071,73.81
0.575,18.11,5584,83.49,2792,3071,73.81
0.575,18.11,5584,83.49,2792,3071,73.81
0.575,18.11,5584,83.49,2792,3071,73.81
0.575,18.11,5584,83.49,2792,3071,73.81
0.575,18.11,5584,83.49,2792,3071,73.81
0.575,18.11,5584,83.49,2792,3071,73.81
0.575,18.11,5584,83.49,2792,3071,73.81
0.575,18.11,5584,83.49,2792,3071,73.81
0.575,18.11,5584,83.49,2792,3071,73.81
0.575,18.14,5583,83.49,2791,3070,73.81
0.575,18.11,5583,83.49,2791,3070,73.81
0.575,18.11,5583,83.49,2791,3070,73.81
0.575,18.06,5591,84.77,2795,3075,74.5
0.575,18.06,5591,83.49,2795,3075,73.81
0.575,18.03,5591,83.49,2795,3075,73.81
0.575,18.06,5591,83.49,2795,3075,73.81
0.575,18.06,5591,84.77,2795,3075,74.5
0.575,18.08,5599,84.77,2799,3079,74.5
0.575,18.08,5606,84.77,2803,3083,74.5
0.575,18.08,5605,84.77,2802,3082,74.5
0.575,18.08,5613,84.77,2806,3087,74.5
0.575,18.11,5604,84.77,2802,3082,74.5
0.575,18.11,5594,84.77,2797,3076,74.5
0.575,18.11,5602,84.77,2801,3081,74.5
0.575,18.11,5601,84.77,2800,3080,74.5
0.575,18.11,5609,84.77,2804,3084,74.5
0.575,18.11,5618,84.77,2809,3089,74.5
0.575,18.11,5609,84.77,2804,3084,74.5
